ds	trend	cap	yhat_lower	yhat_upper	trend_lower	trend_upper	Anzac Day	Anzac Day_lower	Anzac Day_upper	Auckland Anniversary Day	Auckland Anniversary Day_lower	Auckland Anniversary Day_upper	Boxing Day	Boxing Day_lower	Boxing Day_upper	Christmas Day	Christmas Day_lower	Christmas Day_upper	Day after New Year's Day	Day after New Year's Day_lower	Day after New Year's Day_upper	Easter Monday	Easter Monday_lower	Easter Monday_upper	Good Friday	Good Friday_lower	Good Friday_upper	Labour Day	Labour Day_lower	Labour Day_upper	New Year's Day	New Year's Day_lower	New Year's Day_upper	Queen's Birthday	Queen's Birthday_lower	Queen's Birthday_upper	Waitangi Day	Waitangi Day_lower	Waitangi Day_upper	extra_regressors_multiplicative	extra_regressors_multiplicative_lower	extra_regressors_multiplicative_upper	holidays	holidays_lower	holidays_upper	multiplicative_terms	multiplicative_terms_lower	multiplicative_terms_upper	rain	rain_lower	rain_upper	sun	sun_lower	sun_upper	temp	temp_lower	temp_upper	weekly	weekly_lower	weekly_upper	wind	wind_lower	wind_upper	yearly	yearly_lower	yearly_upper	additive_terms	additive_terms_lower	additive_terms_upper	yhat
2017-08-01	1172.9593340196932	2056.9221894390726	-678.8827597499762	3041.6061858644744	1050.2484379826658	1231.4843036961229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04107102813511757	-0.13398927696124485	0.010200741287195614	0.0	0.0	0.0	-0.03230582414579496	-0.1688116065622427	0.042654229292372746	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.04214995633230194	-0.12062518750573131	0.005435528580855692	-0.03634562808212597	-0.1157243182531014	0.0015461458105321603	0.012095550979853827	-0.03706134957440767	0.04137941068847858	0.027029814804892263	0.004453650746103973	0.06976980024167075	-0.003330346990531215	-0.05403827671589167	0.07670280458112691	0.0	0.0	0.0	1135.0659160446842
2017-08-02	1172.9987957286562	2056.9221894390726	-509.3960932565915	2970.4499932514536	1050.2571447548087	1231.525677906762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0996256188531772	-0.2978897670203911	0.013467243432736689	0.0	0.0	0.0	-0.09546910083601416	-0.25934545237213336	0.026991657787138055	0.002893263938507844	-0.0003436330708095999	0.009071193536983081	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.032137725502395166	-0.10232637514383681	0.0013671413115570064	0.011141729954888983	-0.054472341210679606	0.09352928299509192	0.011465138585814693	0.0018890888962974745	0.029594003312615406	-0.006985211937725948	-0.05498496834683417	0.05463137562666198	0.0	0.0	0.0	1061.013655418714
2017-08-03	1173.038257003463	2056.9221894390726	-754.7306921490667	2868.057193742684	1050.2658515231071	1231.567051433247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0816309941206729	-0.24754228114649707	0.010883994230385285	0.0	0.0	0.0	-0.12605549175475927	-0.29666806928539297	0.00857054948996095	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.06405138504557237	-0.1833029261101018	0.008259869389041136	-0.04084734929585288	-0.13005777858695292	0.0017376493767674232	-0.03376827642294708	-0.08191651362879404	0.01000891486792265	0.012872998746334274	0.0021210593148729365	0.03322799499464051	-0.010656221211139315	-0.05913470300681859	0.032266598089983445	0.0	0.0	0.0	1025.1703426697459
2017-08-04	1173.0777178439998	2056.9221894390726	-461.00836989019365	3044.849151888742	1050.2745582875593	1231.6084242754498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02321129399882763	0.0021427358128623835	0.04441533932604891	0.0	0.0	0.0	0.017189149680698786	-0.06913834895286025	0.1384922066862133	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	0.04271807993162086	-0.005508792050862894	0.12225104958620409	-0.06662993442901624	-0.21214941504446627	0.002834442528842111	0.008232957677031626	-0.04178456475871128	0.08393342627384008	0.03672840702180492	0.006051669185179378	0.09480396516228812	-0.014255101995160469	-0.06484981245409205	0.012572533135296394	0.0	0.0	0.0	1193.241926323113
2017-08-05	1173.117178250153	2056.9221894390726	-626.7468097847429	2901.1346191597604	1050.2832650481625	1231.649796433242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006823166217546822	-0.04235225872501574	0.010664039478092151	0.0	0.0	0.0	-0.015048675610077571	-0.12534463497223292	0.14777476683193355	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	0.016710133334612253	-0.0021548873411426825	0.04782123499351421	-0.05837677887051685	-0.18587140443240513	0.002483352657410796	0.009469973108827242	-0.043216385729972405	0.1483192711099463	0.024448737843939687	0.00402837164538229	0.06310748215795803	-0.017695482501357992	-0.07203069273593732	0.015125058148138377	0.0	0.0	0.0	1155.463318382057
2017-08-06	1173.156638221809	2056.9221894390726	-581.1452566319879	3009.4414926148556	1050.288927948663	1231.6911679064958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08713851334887396	-0.2540322754967278	0.007107524739728928	0.0	0.0	0.0	-0.06000731040568861	-0.2376802070756708	0.036968834572448594	0.009769618346425566	-0.0011603379520056605	0.030630492304339296	-0.06268254575099295	-0.17938556744732861	0.008083348088529545	-0.028092472523626552	-0.0894463076410401	0.001195055939100843	0.0480264231509949	-0.0018450251438344896	0.09689063827167443	-0.006133113420680025	-0.01583089271269836	-0.0010105413358957992	-0.020895220207809515	-0.08053856985061747	0.01763269107320223	0.0	0.0	0.0	1102.7586636775388
2017-08-07	1173.1960977588535	2056.9221894390726	-514.9938434940304	2961.875962243504	1050.2959080385417	1231.7325386950827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035724152712672305	0.006134642705119489	0.08713770490943773	0.0	0.0	0.0	-0.0432528343164798	-0.18869034699694323	0.06452938369556073	-0.007733829237365001	-0.024247722739840175	0.0009185472001297667	0.01123477615629464	-0.0014488021390963205	0.03215180034242158	-0.0065387770154794215	-0.020819436951690272	0.00027816007651988635	-0.0551983584486391	-0.16531824525454947	0.025869380206814264	0.03876198280922207	0.006386737567566156	0.1000530642585466	-0.023778628580513002	-0.0901994276246609	0.020076398737954918	0.0	0.0	0.0	1122.4520413217492
2017-08-08	1173.2355568611736	2056.9221894390726	-758.4931070414777	2966.845673110297	1050.3028881259322	1231.7739087988748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06539764811530296	-0.18931975048797636	0.007023408722773644	0.0	0.0	0.0	-0.07958063536009806	-0.2724927904412052	0.035279362891528374	0.002893263938507844	-0.0003436330708095999	0.009071193536983081	-0.05583834927809596	-0.15979877413346286	0.007200741585971594	-0.01069945874331795	-0.03406702907843185	0.00045515579682823556	0.012095550979843328	-0.037061349574376505	0.041379410688407364	-0.001753104032396906	-0.004525140813064743	-0.00028885558921658635	-0.026278538224638437	-0.10080869734375589	0.02243643102249296	0.0	0.0	0.0	1079.8687258191028
2017-08-09	1173.275015528655	2056.9221894390726	-922.1951058605873	2909.579833271847	1050.3098682108334	1231.8152782177438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16980235918114867	-0.5075718884988027	0.018637171452266645	0.0	0.0	0.0	-0.18699876203896212	-0.5261791882673371	0.04944831157403594	-0.07149638829260202	-0.22416122040077952	0.00849162882576596	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.011108706126384033	-0.0353700709269638	0.00047256521194053206	0.011141729954964456	-0.05447234121059584	0.09352928299515112	-0.005350968887058058	-0.013812008444906694	-0.0008816688811316573	-0.028338132812777864	-0.11213658276368542	0.024692338002411485	0.0	0.0	0.0	953.8740400935525
2017-08-10	1173.3144737611838	2056.9221894390726	-768.7808052959126	3086.2343970936436	1050.3168482932438	1231.856646951562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03624872985460007	-0.1137467349260147	0.004921079809651647	0.0	0.0	0.0	-0.09992951258304748	-0.22767170195105096	0.019437215090095737	0.009144495218433048	-0.0010860920537151097	0.02867055605276146	-0.024355045502769773	-0.06969952488968041	0.0031407516742050236	-0.03054795682202306	-0.09726455873223183	0.0012995124297746226	-0.03376827642280779	-0.08191651362863209	0.010008914868148484	0.009509777251759721	0.0015669077593871102	0.02454679264313609	-0.029912506305639595	-0.12393388189318476	0.026823048062663196	0.0	0.0	0.0	1056.0657302915938
2017-08-11	1173.353931558647	2056.9221894390726	-709.382571935928	2844.205269203466	1050.323828373163	1231.8980150002008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0603845497359239	-0.17762312124558136	-0.0023098280197736674	0.0	0.0	0.0	-0.08312148780428127	-0.3553458443281577	0.030750319117058465	0.0035183870665003655	-0.0004178789691001511	0.011031129788560924	-0.0024536167894993557	-0.007021786285309929	0.00031641086601957977	-0.038187241305923346	-0.12158800657149518	0.0016244881785374948	0.008232957676947492	-0.041784564758988244	0.08393342627378686	-0.02326207870700158	-0.06004445817733718	-0.0038328480952305906	-0.030969895745304864	-0.1359381583235881	0.03984195177172719	0.0	0.0	0.0	1075.8230070464895
2017-08-12	1173.3933889209302	2056.9221894390726	-556.5597549882375	2776.3756801424047	1050.3308084505895	1231.9377801837013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08266349414601354	-0.23204892554504916	0.004738769337963976	0.0	0.0	0.0	-0.10468607407590044	-0.39089071906542866	0.018239219086958813	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.06542022434015177	-0.18722028477287495	0.008436390689552726	-0.010085587668718777	-0.03211246630563378	0.0004290416741597889	0.00946997310883058	-0.043216385729921286	0.14831927110988719	-0.017552423611561063	-0.045306603022457585	-0.0028920791754523277	-0.03149255303871752	-0.14788011000912546	0.05360408914018304	0.0	0.0	0.0	1050.5554416881819
2017-08-13	1173.43284584792	2056.9221894390726	-503.49740238638356	3064.1171241370075	1050.336760781181	1231.9753672275042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006417313941184739	-0.034011451245798824	0.01084779825661544	0.0	0.0	0.0	0.010131879811960167	-0.09661079527668992	0.09683458436168618	-0.011484568005320116	-0.03600734024930718	0.0013640225898730717	0.0016529010942388414	-0.00021315303551519007	0.0047302897030095156	-0.01915723799335038	-0.06099656061475903	0.0008149503758157	0.04802642315097245	-0.0018450251437724724	0.09689063827152687	0.02257159096324692	0.0037190777539483407	0.05826215991525788	-0.03147722939782754	-0.15948998230241793	0.06694181946401445	0.0	0.0	0.0	1185.3219264094573
2017-08-14	1173.4723023395027	2056.9221894390726	-527.4203278533837	2819.6384627559682	1050.3423530450075	1232.0137153431037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03896262862648449	-0.12570471820025336	0.002463633651836309	0.0	0.0	0.0	-0.12509624423765936	-0.4615268381099429	0.09084553260905413	-0.00898407549335003	-0.028167595242995818	0.0010670389967108677	0.003021740388818246	-0.0003896743360267809	0.008647648365782684	-0.034845054344216954	-0.11094649814181745	0.001482311288453738	-0.05519835844859499	-0.1653182452544311	0.025869380206794215	0.0018447608222642456	0.00030395770269848446	0.0047617268187772075	-0.030935257162579853	-0.1705038746552584	0.07954446899235756	0.0	0.0	0.0	1026.6753245999118
2017-08-15	1173.5117583955646	2056.9221894390726	-532.9952752542283	2878.5170016703814	1050.3507064222454	1232.05339744329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.024063832659519904	-0.07554255390327644	0.007265608381072698	0.0	0.0	0.0	-0.04186050696404795	-0.238576693059742	0.11191457872589747	0.009144495218433048	-0.0010860920537151097	0.02867055605276146	0.012603615450874045	-0.0016253234396079114	0.036069159005194744	-0.03655025177365899	-0.11637583917736735	0.0015548505180883081	0.01209555097974248	-0.037061349574513	0.04137941068832229	-0.009261691555167996	-0.023906429783865306	-0.0015260311549523844	-0.029892225284270536	-0.18066979654667914	0.09112234556156731	0.0	0.0	0.0	1124.3879612608548
2017-08-16	1173.5512140159917	2056.9221894390726	-314.32080751153956	3142.7109108843406	1050.3605347100986	1232.0930789029503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01821581414562388	-0.060011483886545314	2.0762872715247723e-05	0.0	0.0	0.0	-0.035461340639335266	-0.1562355385457749	0.07896069644476461	0.009144495218433048	-0.0010860920537151097	0.02867055605276146	0.0030217403888182577	-0.00038967433602678226	0.008647648365782714	-0.031366451588155236	-0.09987064242929579	0.0013343312599992164	0.011141729954778381	-0.054472341210778055	0.09352928299484346	0.0009844018352800521	0.00016219800245792325	0.0025409541242062935	-0.028387256448489776	-0.18975333765407307	0.10141391746163521	0.0	0.0	0.0	1131.9355146580651
2017-08-17	1173.5906692006708	2056.9221894390726	-536.1456409290585	3067.2845935296937	1050.37036299395	1232.1329051587882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06648831154181835	-0.19976014625350505	0.012876255875706752	0.0	0.0	0.0	-0.12672849329182453	-0.3872940611072398	0.043673209905603465	0.009769618346425566	-0.0011603379520056605	0.030630492304339296	-0.07637093869678699	-0.21855915407506016	0.009848561093645446	-0.020112148553837902	-0.06403699159466693	0.0008555723444110588	-0.0337682764230902	-0.08191651362899834	0.01000891486746261	0.02022515736238097	0.0033324603896559063	0.05220550711188275	-0.026471905326915974	-0.19754282972119735	0.11019215574348498	0.0	0.0	0.0	1024.8632919515258
2017-08-18	1173.630123949488	2056.9221894390726	-505.2199066076587	3302.6537766338397	1050.380191273798	1232.1745872115655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04330911798608159	-0.13920685925884	0.011529347562041868	0.0	0.0	0.0	-0.059284868734760784	-0.38484531662739135	0.1132183082093961	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.05173183139435776	-0.1480466981451434	0.0066711776844368235	-0.030957204205089142	-0.09856760058076379	0.001316921844886919	0.00823295767686336	-0.041784564759265196	0.08393342627373367	0.028985176138947234	0.0047758318830143365	0.07481701091115006	-0.02420870842554257	-0.20385389260928619	0.11726988040267308	0.0	0.0	0.0	1104.0516161079815
2017-08-19	1173.6695782623299	2056.9221894390726	-346.1393527568814	3096.514727163659	1050.3900195496406	1232.2162685581568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08345874460291997	-0.25893083420536506	0.012734944303984577	0.0	0.0	0.0	-0.09565819761311549	-0.47842579192506396	0.05976422351127049	-0.01711067615725281	-0.05364676651350775	0.0020322356744880313	-0.05036299209977837	-0.14412933948237025	0.006494656383925234	-0.033003441120419585	-0.10508280982342368	0.0014039689204484037	0.009469973108833926	-0.043216385729870174	0.1483192711098281	0.017018364774530805	0.0028040833251229084	0.04392808161393665	-0.021669426119029445	-0.20853327420847068	0.12250397950281611	0.0	0.0	0.0	1061.39846181241
2017-08-20	1173.7090321390822	2056.9221894390726	-492.22832731136396	2791.081594600899	1050.399847821476	1232.2537920705513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02655135986818635	-0.07580356485858356	0.012366318234384057	0.0	0.0	0.0	0.002542036856376309	-0.19037483933627977	0.11748968089135584	0.005393756450477926	-0.000640616663971804	0.016910938543294434	0.018078972629191673	-0.002331408641654275	0.05173859365628742	-0.025432364533696992	-0.08097653562558231	0.001081894740870914	0.04802642315115952	-0.0018450251438442773	0.09689063827197555	-0.024591724414158952	-0.0634765614325831	-0.004051931268329638	-0.01893302642659687	-0.21146191274967177	0.12579840226954783	0.0	0.0	0.0	1176.6926437574414
2017-08-21	1173.7484855796317	2056.9221894390726	-424.4876312334997	3062.1234933714177	1050.4096760893021	1232.2901236507514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021347267430605714	-0.0024534165820211	0.05020336259836279	0.0	0.0	0.0	-0.0499345586456127	-0.32767205274328776	0.1640474582486054	0.009144495218433048	-0.0010860920537151097	0.02867055605276146	0.03450504416414443	-0.004449664247793351	0.09874689760956513	-0.03259419373735347	-0.1037797679748916	0.0013865595053361055	-0.05519835844857717	-0.16531824525444985	0.02586938020684256	0.010291921785381707	0.001695780214151255	0.026565676910927802	-0.01608346762764124	-0.21255717008720063	0.12710586158429296	0.0	0.0	0.0	1115.1378729912565
2017-08-22	1173.7879385838644	2056.9221894390726	-462.1731922571827	3193.0022151210587	1050.419504353118	1232.3264546955193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0434792026765639	-0.0005174248899180447	0.10490189870697178	0.0	0.0	0.0	0.04236741094725994	-0.08923664909000024	0.1826966550872493	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	0.04682459781535906	-0.0060383559523976655	0.13400312557452357	-0.04350745728578245	-0.13852755060241068	0.0018508105749973519	0.01209555097992224	-0.037061349574351234	0.04137941068858601	0.0297673206725692	0.004904704337778481	0.07683589517894175	-0.013207342709226199	-0.211774205187565	0.1264282171652306	0.0	0.0	0.0	1223.5182945427841
2017-08-23	1173.8273911516671	2056.9221894390726	-573.8597990083999	2956.239282909377	1050.4293326129211	1232.363038775916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024139404161426323	0.0033185906416299685	0.04476703046723235	0.0	0.0	0.0	0.024889681410285115	-0.07081016438617943	0.1253874674983758	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	0.029029686985826825	-0.0037435790457469907	0.08307746295847253	-0.05216986022734792	-0.1661086030630038	0.0022193098615409636	0.011141729955037519	-0.05447234121054176	0.09352928299538829	0.03688483592852931	0.006077443676132207	0.09520774201584647	-0.010391452706178732	-0.2091064778488001	0.12381554703876861	0.0	0.0	0.0	1203.0435809480982
2017-08-24	1173.8668432829259	2056.9221894390726	-628.3957968199853	2908.7117289351427	1050.43916086871	1232.400936007403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04039680860928881	-0.0003767209866038783	0.09662965346215903	0.0	0.0	0.0	-0.0010918459274602387	-0.09794682473113749	0.10574367800572614	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	0.04408691922620025	-0.005685313351374483	0.12616840824897724	-0.04275717041682794	-0.13613864054676866	0.0018188933139581401	-0.03376827642295091	-0.08191651362883638	0.010008914867688443	0.028672318325498422	0.004724282901108677	0.07400945720403333	-0.0077203781137981506	-0.204585393060985	0.11936395066208033	0.0	0.0	0.0	1172.5851615507067
2017-08-25	1173.9062949775273	2056.9221894390726	-598.1996015867498	2930.8752746909904	1050.4489891204823	1232.4393522033602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046729334823405765	-0.005600356163510376	0.1217779918026207	0.0	0.0	0.0	0.049688174843444115	-0.11828568888919333	0.23588591392899738	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	0.060512990761153046	-0.007803568957513565	0.17317671220225506	-0.03579996490470447	-0.11398692912172528	0.001522933257049096	0.008232957676990947	-0.04178456475882964	0.08393342627379718	0.011621567492539096	0.0019148633872503045	0.02999778016617377	-0.005274117656952585	-0.19827911593298433	0.11321216127366832	0.0	0.0	0.0	1232.2355562121904
2017-08-26	1173.9457462353573	2056.9221894390726	-491.4080086034101	3040.709275331825	1050.458817368237	1232.4814750517046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.021395468307455916	-0.07094182302900887	0.0027467857591945335	0.0	0.0	0.0	-0.015051356980461584	-0.2721941118372196	0.22453331794196735	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.009297813262396364	-0.02660857959917571	0.0011990173685775313	-0.03129824369097757	-0.09965346878787383	0.0013314296908138342	0.009469973108782514	-0.0432163857299563	0.14831927110982096	0.008805847171499934	0.0014509225500993796	0.022729796802123545	-0.003125861781788211	-0.1902906052967766	0.10553707677973148	0.0	0.0	0.0	1156.2762697330745
2017-08-27	1173.9851970563027	2056.9221894390726	-416.62114309151696	3088.732622508666	1050.468645611972	1232.5235971868206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1087725596898832	-0.3120221823742545	0.006079631047670915	0.0	0.0	0.0	-0.06208610088780539	-0.39588647466701204	0.05726667546492976	-0.0008574748294472739	-0.0026884239724839377	0.0001018423189337055	-0.06678906363473112	-0.19113764343564807	0.008612911990064314	-0.019975732759482546	-0.06360264431182296	0.0008497692060402933	0.04802642315113708	-0.0018450251437822584	0.09689063827182798	-0.021150288466222213	-0.05459347065429955	-0.003484892467367399	-0.001339964349059271	-0.1807549305645855	0.10556597863810757	0.0	0.0	0.0	1101.097033671075
2017-08-28	1174.0246474402495	2056.9221894390726	-680.9209674497001	2888.8959997771253	1050.4784738516855	1232.565718608572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07377068758490483	-0.22730415473655954	0.011638637220461774	0.0	0.0	0.0	-0.1289392162981876	-0.5624583508072153	0.08590192553219146	-0.035864369997028404	-0.11244485406084287	0.004259612623204559	-0.03941227774314316	-0.11279047018018504	0.005082485979832513	-0.009880963977185762	-0.031460945381367886	0.00042033696660364163	-0.05519835844855933	-0.16531824525446864	0.025869380206890925	0.011386924132452495	0.00187620165082106	0.029392114885836238	2.9829735276540776e-05	-0.16983595081618705	0.11854541502977874	0.0	0.0	0.0	1022.6468294845478
2017-08-29	1174.0640973870843	2056.9221894390726	-670.065229840027	2814.294834165037	1050.4883020873758	1232.6078393168236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07064162295758784	-0.0031303742649682414	0.1932697965058568	0.0	0.0	0.0	0.08367902458867536	0.02400076559551868	0.1713628251096029	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	0.05093111569909726	-0.006567919853932437	0.14575520156284305	-0.015132972059867198	-0.0481833157708614	0.0006437577938781158	0.012095550980102008	-0.037061349574189474	0.041379410688849746	0.024448737843939687	0.00402837164538229	0.06310748215795803	0.0009418506509855001	-0.1577224471533967	0.12886779789217448	0.0	0.0	0.0	1272.3086358610192
